id,articleType,productDisplayName,gender,baseColour,season,year,usage,category,image_path
57505,Sandals,Lee Cooper Men Black  Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/57505.jpg
17816,Sandals,Lee Cooper Men  Brown Sandal,Men,Brown,Fall,2011.0,Casual,Sandals,data/subset/images/17816.jpg
57940,Sandals,Clarks Men Grey Sandals,Men,Grey,Spring,2012.0,Casual,Sandals,data/subset/images/57940.jpg
15890,Sandals,Warner Bros Kids Girls TW Rainbow Clog Pink Sandals,Girls,Pink,Spring,2013.0,Casual,Sandals,data/subset/images/15890.jpg
3577,Sandals,ADIDAS Men Black Alumin Sandal,Men,Black,Summer,2011.0,Casual,Sandals,data/subset/images/3577.jpg
57507,Sandals,Lee Cooper Men Black  Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/57507.jpg
43545,Sandals,Woodland Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/43545.jpg
39961,Sandals,GAS Men Brown Madly Sandals,Men,Brown,Spring,2013.0,Casual,Sandals,data/subset/images/39961.jpg
17961,Sandals,Puma Men Scuba Grey Slipper,Men,Grey,Fall,2011.0,Casual,Sandals,data/subset/images/17961.jpg
35523,Sandals,Enroute Teens Purple Sandals,Girls,Purple,Summer,2012.0,Casual,Sandals,data/subset/images/35523.jpg
22894,Sandals,Woodland Men Camel Casual Sandals,Men,Brown,Summer,2016.0,Casual,Sandals,data/subset/images/22894.jpg
17051,Sandals,Gas Men Venice Slipper,Men,Tan,Spring,2013.0,Casual,Sandals,data/subset/images/17051.jpg
5296,Sandals,Puma Men Black Floater,Men,Black,Summer,2011.0,Casual,Sandals,data/subset/images/5296.jpg
17053,Sandals,Gas Men Newport Slipper,Men,Brown,Spring,2013.0,Casual,Sandals,data/subset/images/17053.jpg
50776,Sandals,Clarks Men Brown Leather Sandals,Men,Brown,Winter,2013.0,Casual,Sandals,data/subset/images/50776.jpg
45578,Sandals,Arrow Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/45578.jpg
6403,Sandals,Lotto Men Quick Sports Grey Floater,Men,Grey,Summer,2011.0,Casual,Sandals,data/subset/images/6403.jpg
15868,Sandals,Warner Bros Kids Unisex TJ Playlogs Brown Sandals,Unisex,Brown,Fall,2011.0,Casual,Sandals,data/subset/images/15868.jpg
16115,Sandals,Numero Uno Men Casual Navy Blue Slipper,Men,Navy Blue,Fall,2011.0,Casual,Sandals,data/subset/images/16115.jpg
44535,Sandals,Coolers Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/44535.jpg
36421,Sandals,Spinn Men Aura Grey Sandals,Men,Grey,Spring,2013.0,Casual,Sandals,data/subset/images/36421.jpg
6130,Sandals,Puma Unisex Scuba Black Green Floater,Unisex,Green,Summer,2011.0,Casual,Sandals,data/subset/images/6130.jpg
33646,Sandals,Lotto Men Ridge Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/33646.jpg
22487,Sandals,ADIDAS Men Onix Casual Sandals,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/22487.jpg
39285,Sandals,Red Chief Men Black Sandals,Men,Black,Summer,2018.0,Casual,Sandals,data/subset/images/39285.jpg
39818,Sandals,Red Tape Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/39818.jpg
22248,Sandals,ID Men Green Casual Sandals,Men,Green,Fall,2012.0,Casual,Sandals,data/subset/images/22248.jpg
36687,Sandals,Spalding Men Grey And  Navy Blue Sandals,Men,Navy Blue,Summer,2012.0,Casual,Sandals,data/subset/images/36687.jpg
22888,Sandals,Woodland Men Brown Casual Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/22888.jpg
29242,Sandals,ADIDAS Men Zephyral Black Sandals,Men,Black,Spring,2013.0,Casual,Sandals,data/subset/images/29242.jpg
12720,Sandals,ADIDAS Unisex Casual Black Sandals,Unisex,Black,Fall,2011.0,Casual,Sandals,data/subset/images/12720.jpg
16969,Sandals,Puma Men Coupe Black Sandal,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/16969.jpg
3504,Sandals,ADIDAS Men Spry Wine Black Sandal,Men,Brown,Fall,2010.0,Casual,Sandals,data/subset/images/3504.jpg
7371,Sandals,Red Tape Men Casual Light Brown Floater,Men,Brown,Winter,2018.0,Casual,Sandals,data/subset/images/7371.jpg
44447,Sandals,Gliders Men Black Fighter Sandals,Men,Black,Summer,2013.0,Casual,Sandals,data/subset/images/44447.jpg
47096,Sandals,Marvel Boys Red Sandals,Boys,Red,Fall,2012.0,Casual,Sandals,data/subset/images/47096.jpg
16981,Sandals,Puma Men Arizona Blue Slipper,Men,Blue,Spring,2012.0,Casual,Sandals,data/subset/images/16981.jpg
44532,Sandals,Coolers Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/44532.jpg
39958,Sandals,GAS Men Brown Deeply Sandals,Men,Brown,Spring,2013.0,Casual,Sandals,data/subset/images/39958.jpg
16120,Sandals,Numero Uno Men Casual White Slipper,Men,White,Fall,2011.0,Casual,Sandals,data/subset/images/16120.jpg
15071,Sandals,Ganuchi Men Brown Sandals,Men,Brown,Fall,2012.0,Casual,Sandals,data/subset/images/15071.jpg
21095,Sandals,Clarks Men Vine Call Brown Sandal,Men,Brown,Summer,2011.0,Casual,Sandals,data/subset/images/21095.jpg
43957,Sandals,Puma Women Grey Techno Ind Sandals,Women,Grey,Fall,2012.0,Casual,Sandals,data/subset/images/43957.jpg
47115,Sandals,Marvel Boys Blue Slippers,Boys,Blue,Fall,2012.0,Casual,Sandals,data/subset/images/47115.jpg
39813,Sandals,Red Tape Men Brown Sandals,Men,Brown,Summer,2013.0,Casual,Sandals,data/subset/images/39813.jpg
44544,Sandals,Coolers Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/44544.jpg
44568,Sandals,Coolers Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/44568.jpg
9019,Sandals,Buckaroo Men Mar Brown Sandals,Men,Brown,Winter,2011.0,Casual,Sandals,data/subset/images/9019.jpg
40308,Sandals,Warner Bros Kids Green sandals,Unisex,Green,Winter,2013.0,Casual,Sandals,data/subset/images/40308.jpg
22882,Sandals,Woodland Men Olive Casual Sandals,Men,Olive,Winter,2015.0,Casual,Sandals,data/subset/images/22882.jpg
47222,Sandals,Franco Leone Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/47222.jpg
33660,Sandals,Lotto Men Sting II Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/33660.jpg
41869,Sandals,Estd. 1977 Men Yellow & Brown Sandals,Men,Yellow,Fall,2015.0,Casual,Sandals,data/subset/images/41869.jpg
35643,Sandals,U.S. Polo Assn. Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/35643.jpg
46845,Sandals,Barbie Pink Girls Slippers,Girls,Pink,Winter,2012.0,Casual,Sandals,data/subset/images/46845.jpg
45577,Sandals,Arrow Men Black Sandals,Men,Black,Summer,2010.0,Casual,Sandals,data/subset/images/45577.jpg
46094,Sandals,ADIDAS Men Grey Climacool Cayoosh Sandals,Men,Grey,Summer,2012.0,Casual,Sandals,data/subset/images/46094.jpg
24686,Sandals,Lee Cooper Men Classic Black Sandals,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/24686.jpg
34522,Sandals,Red Tape Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/34522.jpg
47175,Sandals,Ganuchi Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/47175.jpg
47178,Sandals,Ganuchi Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/47178.jpg
6366,Sandals,Crocs Kids Unisex Basic Clog Khaki Floater,Unisex,Brown,Summer,2011.0,Casual,Sandals,data/subset/images/6366.jpg
16239,Sandals,Crocs Beach Unisex Pink Sandal,Unisex,Pink,Fall,2011.0,Casual,Sandals,data/subset/images/16239.jpg
11942,Sandals,Ganuchi Men Casual Black Sandals,Men,Black,Summer,2011.0,Casual,Sandals,data/subset/images/11942.jpg
4628,Sandals,ADIDAS Men Terra Lea Brown Sandal,Men,Brown,Summer,2011.0,Casual,Sandals,data/subset/images/4628.jpg
7966,Sandals,Red Tape Men Casual Black Floater,Men,Black,Summer,2013.0,Casual,Sandals,data/subset/images/7966.jpg
11963,Sandals,Ganuchi Men Brown Sandals,Men,Brown,Fall,2012.0,Casual,Sandals,data/subset/images/11963.jpg
35543,Sandals,Enroute Teens Black Sandals,Girls,Black,Summer,2012.0,Casual,Sandals,data/subset/images/35543.jpg
18401,Sandals,Skechers Men USA Brown Sandals,Men,Brown,Fall,2011.0,Casual,Sandals,data/subset/images/18401.jpg
23675,Sandals,Red Tape Men Black Casual Sandals,Men,Black,Winter,2018.0,Casual,Sandals,data/subset/images/23675.jpg
15851,Sandals,Warner Bros Kids Unisex TJ Playlogs Red Sandals,Unisex,Red,Fall,2011.0,Casual,Sandals,data/subset/images/15851.jpg
44522,Sandals,Coolers Men White Sandals,Men,White,Fall,2012.0,Casual,Sandals,data/subset/images/44522.jpg
47493,Sandals,Footfun Kids Unisex Grey Sandals,Unisex,Grey,Fall,2012.0,Casual,Sandals,data/subset/images/47493.jpg
22893,Sandals,Woodland Men Khaki Casual Sandals,Men,Khaki,Summer,2012.0,Casual,Sandals,data/subset/images/22893.jpg
6408,Sandals,Lotto Men Cross Beige Floater,Men,Beige,Summer,2011.0,Casual,Sandals,data/subset/images/6408.jpg
35644,Sandals,U.S. Polo Assn. Men Black Sandals,Men,Black,Spring,2013.0,Casual,Sandals,data/subset/images/35644.jpg
13904,Sandals,Nike Men Straprunner Grey Sandals,Men,Grey,Fall,2011.0,Casual,Sandals,data/subset/images/13904.jpg
59323,Sandals,Gliders Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/59323.jpg
35554,Sandals,Enroute Teens Pink Sandals,Girls,Pink,Summer,2012.0,Casual,Sandals,data/subset/images/35554.jpg
41873,Sandals,Estd. 1977 Men Brown Sandals,Men,Brown,Summer,2016.0,Casual,Sandals,data/subset/images/41873.jpg
12961,Sandals,ADIDAS Men Casual Brown Sandals,Men,Brown,Fall,2011.0,Casual,Sandals,data/subset/images/12961.jpg
15888,Sandals,Warner Bros Kids Girls TW Big Facelog Green Sandals,Girls,Green,Fall,2012.0,Casual,Sandals,data/subset/images/15888.jpg
22891,Sandals,Woodland Men Brown Casual Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/22891.jpg
39284,Sandals,Red Chief Men Khaki Sandals,Men,Khaki,Winter,2018.0,Casual,Sandals,data/subset/images/39284.jpg
39815,Sandals,Red Tape Men Black Sandals,Men,Black,Summer,2013.0,Casual,Sandals,data/subset/images/39815.jpg
22171,Sandals,Timberland Men Brown Sandals,Men,Brown,Fall,2012.0,Casual,Sandals,data/subset/images/22171.jpg
41864,Sandals,Estd. 1977 Men Brown Sandals,Men,Brown,Summer,2016.0,Casual,Sandals,data/subset/images/41864.jpg
47179,Sandals,Ganuchi Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/47179.jpg
28333,Sandals,Red Tape Men Casual Brown Sandals,Men,Brown,Winter,2018.0,Casual,Sandals,data/subset/images/28333.jpg
22250,Sandals,ID Men Brown Casual Sandal,Men,Brown,Fall,2012.0,Casual,Sandals,data/subset/images/22250.jpg
17976,Sandals,Puma Men Hopper Black Sandal,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/17976.jpg
6407,Sandals,Lotto Men Cross Black Floater,Men,Black,Summer,2011.0,Casual,Sandals,data/subset/images/6407.jpg
41880,Sandals,Estd. 1977 Men Brown Sandals,Men,Brown,Fall,2014.0,Casual,Sandals,data/subset/images/41880.jpg
15068,Sandals,Ganuchi Men Black Sandal,Men,Black,Fall,2012.0,Casual,Sandals,data/subset/images/15068.jpg
44523,Sandals,Coolers Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/44523.jpg
5599,Sandals,Reebok Men's Trail Surpant Black Orange Shoe,Men,Black,Summer,2011.0,Sports,Sandals,data/subset/images/5599.jpg
35648,Sandals,U.S. Polo Assn. Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/35648.jpg
6145,Sandals,Puma Unisex K9 Black Green Floater,Unisex,Black,Summer,2011.0,Casual,Sandals,data/subset/images/6145.jpg
11917,Sandals,Franco Leone Men Casual Brown Sandals,Men,Brown,Summer,2011.0,Casual,Sandals,data/subset/images/11917.jpg
39740,Sandals,Arrow Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/39740.jpg
2213,Sandals,Puma Men Brown Sandal,Men,Brown,Fall,2010.0,Casual,Sandals,data/subset/images/2213.jpg
35537,Sandals,Enroute Kids Girls Black Sandals,Girls,Black,Summer,2012.0,Casual,Sandals,data/subset/images/35537.jpg
42010,Sandals,Estd. 1977 Men Brown Sandals,Men,Brown,Summer,2015.0,Casual,Sandals,data/subset/images/42010.jpg
15864,Sandals,Warner Bros Kids Unisex SD FAce Sandal Navy Blue Sandals,Unisex,Navy Blue,Fall,2012.0,Casual,Sandals,data/subset/images/15864.jpg
28325,Sandals,Red Tape Men Brown Sandals,Men,Brown,Winter,2018.0,Casual,Sandals,data/subset/images/28325.jpg
41458,Sandals,Lee Cooper Men Grey Sandals,Men,Grey,Summer,2013.0,Casual,Sandals,data/subset/images/41458.jpg
26706,Sandals,Nike Men Bennasi Solarsift White Sandals,Men,White,Fall,2011.0,Casual,Sandals,data/subset/images/26706.jpg
4648,Sandals,ADIDAS Men Neo Feather Brown Sandal,Men,Brown,Summer,2011.0,Casual,Sandals,data/subset/images/4648.jpg
16111,Sandals,Numero Uno Men Casual Brown Slipper,Men,Brown,Fall,2011.0,Casual,Sandals,data/subset/images/16111.jpg
11946,Sandals,Ganuchi Men Casual Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/11946.jpg
44539,Sandals,Coolers Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/44539.jpg
44443,Sandals,Gliders Men Black & Brown Volant Sandals,Men,Black,Fall,2012.0,Casual,Sandals,data/subset/images/44443.jpg
44563,Sandals,Coolers Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/44563.jpg
15857,Sandals,Warner Bros Kids Unisex LT Blug Clog Blue Sandals,Unisex,Blue,Spring,2013.0,Casual,Sandals,data/subset/images/15857.jpg
25492,Sandals,Nike Men Air Embark Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/25492.jpg
17047,Sandals,Gas Men Santa Monica Slipper,Men,Brown,Spring,2013.0,Casual,Sandals,data/subset/images/17047.jpg
16973,Sandals,Puma Men Cooper Black Sandal,Men,Olive,Fall,2011.0,Casual,Sandals,data/subset/images/16973.jpg
44520,Sandals,Coolers Men Khaki Sandals,Men,Khaki,Summer,2012.0,Casual,Sandals,data/subset/images/44520.jpg
41875,Sandals,Estd. 1977 Men Brown Sandals,Men,Brown,Fall,2014.0,Casual,Sandals,data/subset/images/41875.jpg
26707,Sandals,Nike Men Black Mikumi Sandals,Men,Black,Summer,2011.0,Casual,Sandals,data/subset/images/26707.jpg
28324,Sandals,Red Tape Men Casual Black Sandals,Men,Black,Winter,2018.0,Casual,Sandals,data/subset/images/28324.jpg
24476,Sandals,Crocs Men Brown Yukon Sandals,Men,Brown,Fall,2011.0,Casual,Sandals,data/subset/images/24476.jpg
4110,Sandals,Fila Men Obsidian Olive Sandal,Men,Green,Summer,2011.0,Casual,Sandals,data/subset/images/4110.jpg
15070,Sandals,Ganuchi Men Brown Sandal,Men,Brown,Fall,2012.0,Casual,Sandals,data/subset/images/15070.jpg
6729,Sandals,Puma Men Pumpom Olive Black Floater,Men,Green,Winter,2011.0,Casual,Sandals,data/subset/images/6729.jpg
2821,Sandals,Lee Cooper Men Formal Leather Brown Sandal,Men,Brown,Summer,2012.0,Formal,Sandals,data/subset/images/2821.jpg
35699,Sandals,Nike Men Air Deschutz Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/35699.jpg
12866,Sandals,Lee Cooper Men Casual Black Slippers,Men,Black,Spring,2012.0,Casual,Sandals,data/subset/images/12866.jpg
9212,Sandals,Puma Men Apex Black Floaters,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/9212.jpg
23895,Sandals,Fila Men Corvette Olive Sandals,Men,Olive,Summer,2012.0,Casual,Sandals,data/subset/images/23895.jpg
3583,Sandals,ADIDAS Men's Blue White Flip Flop,Men,Blue,Summer,2011.0,Casual,Sandals,data/subset/images/3583.jpg
9101,Sandals,Buckaroo Men Luz Black Sandals,Men,Black,Winter,2011.0,Casual,Sandals,data/subset/images/9101.jpg
47231,Sandals,Franco Leone Men Black Slippers,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/47231.jpg
44521,Sandals,Coolers Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/44521.jpg
16162,Sandals,Enroute Men Leather Black Sandals,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/16162.jpg
39286,Sandals,Red Chief Men Tan Sandals,Men,Tan,Summer,2018.0,Casual,Sandals,data/subset/images/39286.jpg
32517,Sandals,Franco Leone Men Brown Sandals,Men,Brown,Summer,2013.0,Casual,Sandals,data/subset/images/32517.jpg
50728,Sandals,Red Chief Men Black Sandals,Men,Black,Winter,2018.0,Casual,Sandals,data/subset/images/50728.jpg
5288,Sandals,Lee Cooper Men Brown Floater,Men,Brown,Summer,2011.0,Casual,Sandals,data/subset/images/5288.jpg
2220,Sandals,Puma Men Carbon Black Sandal,Men,Black,Fall,2010.0,Sports,Sandals,data/subset/images/2220.jpg
18493,Sandals,Puma Men Duncan Multi Slipper,Men,Multi,Fall,2011.0,Casual,Sandals,data/subset/images/18493.jpg
9718,Sandals,Hush Puppies Men Walsh Brown Sandals,Men,Brown,Fall,2011.0,Casual,Sandals,data/subset/images/9718.jpg
35555,Sandals,Enroute Teens Red Sandals,Girls,Red,Summer,2012.0,Casual,Sandals,data/subset/images/35555.jpg
41867,Sandals,Estd. 1977 Men Red & Brown Sandals,Men,Red,Summer,2016.0,Casual,Sandals,data/subset/images/41867.jpg
35504,Sandals,Bata Men Hummer-p Olive Sandals,Men,Olive,Summer,2012.0,Casual,Sandals,data/subset/images/35504.jpg
8752,Sandals,Crocs Kids Band Club Purple Floater,Unisex,Purple,Fall,2015.0,Casual,Sandals,data/subset/images/8752.jpg
3836,Sandals,Crocs Men Santa Cruz Clog Espresso Brown Sandal,Men,Brown,Summer,2011.0,Casual,Sandals,data/subset/images/3836.jpg
47112,Sandals,Marvel Boys Red Spiderman Clogs,Boys,Red,Spring,2013.0,Casual,Sandals,data/subset/images/47112.jpg
50734,Sandals,Red Chief Men Brown Sandals,Men,Brown,Winter,2018.0,Casual,Sandals,data/subset/images/50734.jpg
9705,Sandals,Hush Puppies Men Decent Brown Sandals,Men,Brown,Winter,2015.0,Formal,Sandals,data/subset/images/9705.jpg
41866,Sandals,Estd. 1977 Men Beige & Green Sandals,Men,Beige,Fall,2015.0,Casual,Sandals,data/subset/images/41866.jpg
41455,Sandals,Lee Cooper Men Grey Sandals,Men,Grey,Summer,2012.0,Casual,Sandals,data/subset/images/41455.jpg
34083,Sandals,Clarks Men Atl Three Ebony Leather Brown Sandals,Men,Brown,Fall,2012.0,Casual,Sandals,data/subset/images/34083.jpg
47218,Sandals,Franco Leone Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/47218.jpg
2233,Sandals,Puma Men Carbon Sandal,Men,Black,Fall,2010.0,Casual,Sandals,data/subset/images/2233.jpg
15862,Sandals,Warner Bros Kids Unisex SD Face Sandal Blue Sandals,Unisex,Blue,Fall,2012.0,Casual,Sandals,data/subset/images/15862.jpg
2211,Sandals,Puma Men Trek Navy Blue Floater,Men,Navy Blue,Fall,2010.0,Casual,Sandals,data/subset/images/2211.jpg
47118,Sandals,Marvel Boys Red Spiderman Clogs,Boys,Red,Spring,2013.0,Casual,Sandals,data/subset/images/47118.jpg
39816,Sandals,Red Tape Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/39816.jpg
15367,Sandals,Red Tape Men Casual Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/15367.jpg
26543,Sandals,ID Men Black & Yellow Sandals,Men,Black,Fall,2012.0,Casual,Sandals,data/subset/images/26543.jpg
35562,Sandals,Enroute Teens White Sandals,Girls,White,Summer,2012.0,Casual,Sandals,data/subset/images/35562.jpg
35545,Sandals,Enroute Teens Brown Sandals,Girls,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/35545.jpg
33649,Sandals,Lotto Men Stride Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/33649.jpg
43958,Sandals,Puma Men Olive Techno Ind Sandal,Men,Olive,Fall,2012.0,Casual,Sandals,data/subset/images/43958.jpg
40306,Sandals,Warner Bros Unisex White Kids sandals,Unisex,White,Winter,2013.0,Casual,Sandals,data/subset/images/40306.jpg
11935,Sandals,Ganuchi Men Casual Black Slipper,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/11935.jpg
4447,Sandals,Nike Men Extra Wilderness Black Orange Sandal,Men,Black,Summer,2011.0,Casual,Sandals,data/subset/images/4447.jpg
13973,Sandals,Puma Men Tropi Cat Green Slippers,Men,Green,Fall,2011.0,Casual,Sandals,data/subset/images/13973.jpg
35166,Sandals,Coolers by Liberty Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/35166.jpg
6396,Sandals,Lotto Men Revenge 02 Beige Grey Floater,Men,Beige,Summer,2011.0,Casual,Sandals,data/subset/images/6396.jpg
7970,Sandals,Fila Unisex Aqua Gripparre Brown Sandals,Unisex,Brown,Fall,2012.0,Casual,Sandals,data/subset/images/7970.jpg
2802,Sandals,iD Men Casual Leather Tmber Sandal,Men,Multi,Fall,2009.0,Casual,Sandals,data/subset/images/2802.jpg
17044,Sandals,Gas Men Aventura Sandal,Men,Brown,Summer,2013.0,Casual,Sandals,data/subset/images/17044.jpg
32508,Sandals,Franco Leone Men Brown Sandals,Men,Brown,Winter,2015.0,Casual,Sandals,data/subset/images/32508.jpg
23900,Sandals,Fila Unisex Wiser Black Sandals,Unisex,Black,Summer,2012.0,Casual,Sandals,data/subset/images/23900.jpg
15253,Sandals,ADIDAS Originals Men Adi Sun M White Slippers,Men,White,Fall,2011.0,Casual,Sandals,data/subset/images/15253.jpg
39820,Sandals,Red Tape Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/39820.jpg
35592,Sandals,Gliders Men Navy Blue Sandals,Men,Navy Blue,Summer,2013.0,Casual,Sandals,data/subset/images/35592.jpg
11941,Sandals,Ganuchi Men Casual Tan Sandals,Men,Tan,Fall,2011.0,Casual,Sandals,data/subset/images/11941.jpg
39823,Sandals,Red Tape Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/39823.jpg
33655,Sandals,Lotto Men Red Zeus Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/33655.jpg
19770,Sandals,ADIDAS Men Feather Black Sandals,Men,Black,Spring,2012.0,Casual,Sandals,data/subset/images/19770.jpg
2224,Sandals,Puma Men's Trek Olive Green Sandal,Men,Green,Fall,2010.0,Casual,Sandals,data/subset/images/2224.jpg
2636,Sandals,Carlton London Men Brown Strapped Sandal,Men,Brown,Fall,2010.0,Casual,Sandals,data/subset/images/2636.jpg
18497,Sandals,Puma Men Future Cat Black Slipper,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/18497.jpg
35165,Sandals,Coolers Men Black Sandals,Men,Black,Fall,2012.0,Casual,Sandals,data/subset/images/35165.jpg
44553,Sandals,Coolers Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/44553.jpg
33688,Sandals,Cobblerz Men White Sandals,Men,White,Winter,2012.0,Casual,Sandals,data/subset/images/33688.jpg
23297,Sandals,Lotto Men Zeus Red Sandal,Men,Red,Fall,2011.0,Casual,Sandals,data/subset/images/23297.jpg
19900,Sandals,Lotto Men Hermes Black Sandal,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/19900.jpg
47232,Sandals,Franco Leone Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/47232.jpg
35647,Sandals,U.S. Polo Assn. Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/35647.jpg
59349,Sandals,Gliders Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/59349.jpg
18498,Sandals,Puma Men Gypse-II Black Sandals,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/18498.jpg
43546,Sandals,Woodland Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/43546.jpg
57503,Sandals,Lee Cooper Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/57503.jpg
41876,Sandals,Estd. 1977 Men Beige & Black Sandals,Men,Black,Summer,2016.0,Casual,Sandals,data/subset/images/41876.jpg
6405,Sandals,Lotto Men Cross Brown Floater,Men,Brown,Summer,2011.0,Casual,Sandals,data/subset/images/6405.jpg
5616,Sandals,ADIDAS Men Comanche Brown Floater,Men,Brown,Summer,2011.0,Casual,Sandals,data/subset/images/5616.jpg
22890,Sandals,Woodland Men Olive Casual Sandals,Men,Olive,Summer,2012.0,Casual,Sandals,data/subset/images/22890.jpg
41859,Sandals,Estd. 1977 Men Black Sandals,Men,Black,Summer,2016.0,Casual,Sandals,data/subset/images/41859.jpg
44824,Sandals,Clarks Men Tan Brown Leather Sandals,Men,Tan,Winter,2013.0,Casual,Sandals,data/subset/images/44824.jpg
47224,Sandals,Franco Leone Men Brown Slippers,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/47224.jpg
11943,Sandals,Ganuchi Men Brown Sandals,Men,Brown,Winter,2012.0,Casual,Sandals,data/subset/images/11943.jpg
35558,Sandals,Enroute Teens Silver Sandals,Girls,Silver,Summer,2012.0,Casual,Sandals,data/subset/images/35558.jpg
2820,Sandals,Lee Cooper Men Formal Leather Black Sandal,Men,Black,Summer,2012.0,Formal,Sandals,data/subset/images/2820.jpg
38787,Sandals,Woodland Men Brown Sandals,Men,Brown,Winter,2015.0,Casual,Sandals,data/subset/images/38787.jpg
39737,Sandals,Arrow Men Black Sandals,Men,Black,Summer,2012.0,Casual,Sandals,data/subset/images/39737.jpg
18670,Sandals,Fila Men Cavander Black Sandals,Men,Black,Fall,2011.0,Casual,Sandals,data/subset/images/18670.jpg
26546,Sandals,ID Men Black & Red Sandals,Men,Black,Fall,2012.0,Casual,Sandals,data/subset/images/26546.jpg
35561,Sandals,Enroute Teens Pink Sandals,Girls,Pink,Summer,2012.0,Casual,Sandals,data/subset/images/35561.jpg
23899,Sandals,Fila Men Wiser Brown Sandals,Men,Brown,Fall,2011.0,Casual,Sandals,data/subset/images/23899.jpg
36693,Sandals,Spalding Men Brown Sandals,Men,Brown,Summer,2012.0,Casual,Sandals,data/subset/images/36693.jpg
4106,Sandals,Fila Men Tremor Grey Sandal,Men,Grey,Summer,2011.0,Casual,Sandals,data/subset/images/4106.jpg
6824,Sandals,Timberland Men Granite Trailway Brown Floater,Men,Brown,Fall,2012.0,Casual,Sandals,data/subset/images/6824.jpg
